archive,scene_path,scene_num,scene_date,scene_time,track_type,track_id,member_path
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1037,0044_20230523_112300/vehicles/1037/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1038,0044_20230523_112300/vehicles/1038/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1039,0044_20230523_112300/vehicles/1039/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1040,0044_20230523_112300/vehicles/1040/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1041,0044_20230523_112300/vehicles/1041/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1042,0044_20230523_112300/vehicles/1042/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1043,0044_20230523_112300/vehicles/1043/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1044,0044_20230523_112300/vehicles/1044/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1045,0044_20230523_112300/vehicles/1045/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1046,0044_20230523_112300/vehicles/1046/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1047,0044_20230523_112300/vehicles/1047/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1048,0044_20230523_112300/vehicles/1048/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1049,0044_20230523_112300/vehicles/1049/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1050,0044_20230523_112300/vehicles/1050/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1051,0044_20230523_112300/vehicles/1051/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1052,0044_20230523_112300/vehicles/1052/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1053,0044_20230523_112300/vehicles/1053/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1054,0044_20230523_112300/vehicles/1054/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1055,0044_20230523_112300/vehicles/1055/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1056,0044_20230523_112300/vehicles/1056/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1057,0044_20230523_112300/vehicles/1057/track.json
imptc_set_01.tar.gz,0044_20230523_112300,0044,20230523,112300,vehicles,1058,0044_20230523_112300/vehicles/1058/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,000,0045_20230526_054302/vrus/000/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,001,0045_20230526_054302/vrus/001/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,002,0045_20230526_054302/vrus/002/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,003,0045_20230526_054302/vrus/003/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,004,0045_20230526_054302/vrus/004/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,005,0045_20230526_054302/vrus/005/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,006,0045_20230526_054302/vrus/006/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vrus,007,0045_20230526_054302/vrus/007/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1000,0045_20230526_054302/vehicles/1000/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1001,0045_20230526_054302/vehicles/1001/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1002,0045_20230526_054302/vehicles/1002/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1003,0045_20230526_054302/vehicles/1003/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1004,0045_20230526_054302/vehicles/1004/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1005,0045_20230526_054302/vehicles/1005/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1006,0045_20230526_054302/vehicles/1006/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1007,0045_20230526_054302/vehicles/1007/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1008,0045_20230526_054302/vehicles/1008/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1009,0045_20230526_054302/vehicles/1009/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1010,0045_20230526_054302/vehicles/1010/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1011,0045_20230526_054302/vehicles/1011/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1012,0045_20230526_054302/vehicles/1012/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1013,0045_20230526_054302/vehicles/1013/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1014,0045_20230526_054302/vehicles/1014/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1015,0045_20230526_054302/vehicles/1015/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1016,0045_20230526_054302/vehicles/1016/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1017,0045_20230526_054302/vehicles/1017/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1018,0045_20230526_054302/vehicles/1018/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1019,0045_20230526_054302/vehicles/1019/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1020,0045_20230526_054302/vehicles/1020/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1021,0045_20230526_054302/vehicles/1021/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1022,0045_20230526_054302/vehicles/1022/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1023,0045_20230526_054302/vehicles/1023/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1024,0045_20230526_054302/vehicles/1024/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1025,0045_20230526_054302/vehicles/1025/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1026,0045_20230526_054302/vehicles/1026/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1027,0045_20230526_054302/vehicles/1027/track.json
imptc_set_01.tar.gz,0045_20230526_054302,0045,20230526,054302,vehicles,1028,0045_20230526_054302/vehicles/1028/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vrus,000,0046_20230526_054602/vrus/000/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vrus,001,0046_20230526_054602/vrus/001/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vrus,002,0046_20230526_054602/vrus/002/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vrus,003,0046_20230526_054602/vrus/003/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vrus,004,0046_20230526_054602/vrus/004/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1000,0046_20230526_054602/vehicles/1000/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1001,0046_20230526_054602/vehicles/1001/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1002,0046_20230526_054602/vehicles/1002/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1003,0046_20230526_054602/vehicles/1003/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1004,0046_20230526_054602/vehicles/1004/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1005,0046_20230526_054602/vehicles/1005/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1006,0046_20230526_054602/vehicles/1006/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1007,0046_20230526_054602/vehicles/1007/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1008,0046_20230526_054602/vehicles/1008/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1009,0046_20230526_054602/vehicles/1009/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1010,0046_20230526_054602/vehicles/1010/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1011,0046_20230526_054602/vehicles/1011/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1012,0046_20230526_054602/vehicles/1012/track.json
imptc_set_01.tar.gz,0046_20230526_054602,0046,20230526,054602,vehicles,1013,0046_20230526_054602/vehicles/1013/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,000,0047_20230526_055334/vrus/000/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,001,0047_20230526_055334/vrus/001/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,002,0047_20230526_055334/vrus/002/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,003,0047_20230526_055334/vrus/003/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,004,0047_20230526_055334/vrus/004/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,005,0047_20230526_055334/vrus/005/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,006,0047_20230526_055334/vrus/006/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,007,0047_20230526_055334/vrus/007/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,008,0047_20230526_055334/vrus/008/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,009,0047_20230526_055334/vrus/009/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,010,0047_20230526_055334/vrus/010/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,011,0047_20230526_055334/vrus/011/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vrus,012,0047_20230526_055334/vrus/012/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1000,0047_20230526_055334/vehicles/1000/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1001,0047_20230526_055334/vehicles/1001/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1002,0047_20230526_055334/vehicles/1002/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1003,0047_20230526_055334/vehicles/1003/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1004,0047_20230526_055334/vehicles/1004/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1005,0047_20230526_055334/vehicles/1005/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1006,0047_20230526_055334/vehicles/1006/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1007,0047_20230526_055334/vehicles/1007/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1008,0047_20230526_055334/vehicles/1008/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1009,0047_20230526_055334/vehicles/1009/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1010,0047_20230526_055334/vehicles/1010/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1011,0047_20230526_055334/vehicles/1011/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1012,0047_20230526_055334/vehicles/1012/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1013,0047_20230526_055334/vehicles/1013/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1014,0047_20230526_055334/vehicles/1014/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1015,0047_20230526_055334/vehicles/1015/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1016,0047_20230526_055334/vehicles/1016/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1017,0047_20230526_055334/vehicles/1017/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1018,0047_20230526_055334/vehicles/1018/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1019,0047_20230526_055334/vehicles/1019/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1020,0047_20230526_055334/vehicles/1020/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1021,0047_20230526_055334/vehicles/1021/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1022,0047_20230526_055334/vehicles/1022/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1023,0047_20230526_055334/vehicles/1023/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1024,0047_20230526_055334/vehicles/1024/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1025,0047_20230526_055334/vehicles/1025/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1026,0047_20230526_055334/vehicles/1026/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1027,0047_20230526_055334/vehicles/1027/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1028,0047_20230526_055334/vehicles/1028/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1029,0047_20230526_055334/vehicles/1029/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1030,0047_20230526_055334/vehicles/1030/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1031,0047_20230526_055334/vehicles/1031/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1032,0047_20230526_055334/vehicles/1032/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1033,0047_20230526_055334/vehicles/1033/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1034,0047_20230526_055334/vehicles/1034/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1035,0047_20230526_055334/vehicles/1035/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1036,0047_20230526_055334/vehicles/1036/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1037,0047_20230526_055334/vehicles/1037/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1038,0047_20230526_055334/vehicles/1038/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1039,0047_20230526_055334/vehicles/1039/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1040,0047_20230526_055334/vehicles/1040/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1041,0047_20230526_055334/vehicles/1041/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1042,0047_20230526_055334/vehicles/1042/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1043,0047_20230526_055334/vehicles/1043/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1044,0047_20230526_055334/vehicles/1044/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1045,0047_20230526_055334/vehicles/1045/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1046,0047_20230526_055334/vehicles/1046/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1047,0047_20230526_055334/vehicles/1047/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1048,0047_20230526_055334/vehicles/1048/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1049,0047_20230526_055334/vehicles/1049/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1050,0047_20230526_055334/vehicles/1050/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1051,0047_20230526_055334/vehicles/1051/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1052,0047_20230526_055334/vehicles/1052/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1053,0047_20230526_055334/vehicles/1053/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1054,0047_20230526_055334/vehicles/1054/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1055,0047_20230526_055334/vehicles/1055/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1056,0047_20230526_055334/vehicles/1056/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1057,0047_20230526_055334/vehicles/1057/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1058,0047_20230526_055334/vehicles/1058/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1059,0047_20230526_055334/vehicles/1059/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1060,0047_20230526_055334/vehicles/1060/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1061,0047_20230526_055334/vehicles/1061/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1062,0047_20230526_055334/vehicles/1062/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1063,0047_20230526_055334/vehicles/1063/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1064,0047_20230526_055334/vehicles/1064/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1065,0047_20230526_055334/vehicles/1065/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1066,0047_20230526_055334/vehicles/1066/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1067,0047_20230526_055334/vehicles/1067/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1068,0047_20230526_055334/vehicles/1068/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1069,0047_20230526_055334/vehicles/1069/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1070,0047_20230526_055334/vehicles/1070/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1071,0047_20230526_055334/vehicles/1071/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1072,0047_20230526_055334/vehicles/1072/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1073,0047_20230526_055334/vehicles/1073/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1074,0047_20230526_055334/vehicles/1074/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1075,0047_20230526_055334/vehicles/1075/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1076,0047_20230526_055334/vehicles/1076/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1077,0047_20230526_055334/vehicles/1077/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1078,0047_20230526_055334/vehicles/1078/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1079,0047_20230526_055334/vehicles/1079/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1080,0047_20230526_055334/vehicles/1080/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1081,0047_20230526_055334/vehicles/1081/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1082,0047_20230526_055334/vehicles/1082/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1083,0047_20230526_055334/vehicles/1083/track.json
imptc_set_01.tar.gz,0047_20230526_055334,0047,20230526,055334,vehicles,1084,0047_20230526_055334/vehicles/1084/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vrus,000,0048_20230526_060338/vrus/000/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vrus,001,0048_20230526_060338/vrus/001/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vrus,002,0048_20230526_060338/vrus/002/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vrus,003,0048_20230526_060338/vrus/003/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1000,0048_20230526_060338/vehicles/1000/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1001,0048_20230526_060338/vehicles/1001/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1002,0048_20230526_060338/vehicles/1002/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1003,0048_20230526_060338/vehicles/1003/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1004,0048_20230526_060338/vehicles/1004/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1005,0048_20230526_060338/vehicles/1005/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1006,0048_20230526_060338/vehicles/1006/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1007,0048_20230526_060338/vehicles/1007/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1008,0048_20230526_060338/vehicles/1008/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1009,0048_20230526_060338/vehicles/1009/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1010,0048_20230526_060338/vehicles/1010/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1011,0048_20230526_060338/vehicles/1011/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1012,0048_20230526_060338/vehicles/1012/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1013,0048_20230526_060338/vehicles/1013/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1014,0048_20230526_060338/vehicles/1014/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1015,0048_20230526_060338/vehicles/1015/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1016,0048_20230526_060338/vehicles/1016/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1017,0048_20230526_060338/vehicles/1017/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1018,0048_20230526_060338/vehicles/1018/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1019,0048_20230526_060338/vehicles/1019/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1020,0048_20230526_060338/vehicles/1020/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1021,0048_20230526_060338/vehicles/1021/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1022,0048_20230526_060338/vehicles/1022/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1023,0048_20230526_060338/vehicles/1023/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1024,0048_20230526_060338/vehicles/1024/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1025,0048_20230526_060338/vehicles/1025/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1026,0048_20230526_060338/vehicles/1026/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1027,0048_20230526_060338/vehicles/1027/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1028,0048_20230526_060338/vehicles/1028/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1029,0048_20230526_060338/vehicles/1029/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1030,0048_20230526_060338/vehicles/1030/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1031,0048_20230526_060338/vehicles/1031/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1032,0048_20230526_060338/vehicles/1032/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1033,0048_20230526_060338/vehicles/1033/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1034,0048_20230526_060338/vehicles/1034/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1035,0048_20230526_060338/vehicles/1035/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1036,0048_20230526_060338/vehicles/1036/track.json
imptc_set_01.tar.gz,0048_20230526_060338,0048,20230526,060338,vehicles,1037,0048_20230526_060338/vehicles/1037/track.json
imptc_set_01.tar.gz,0049_20230526_060526,0049,20230526,060526,vrus,000,0049_20230526_060526/vrus/000/track.json
imptc_set_01.tar.gz,0049_20230526_060526,0049,20230526,060526,vrus,001,0049_20230526_060526/vrus/001/track.json
