sample_id,scene_path,archive,target_type,target_id,target_class_name,moment_mode,start_timestamp,end_timestamp,horizon_sec,n_future_points,start_x,start_y,end_x,end_y,displacement,avg_speed_est,status
0549,0063_20230322_150830,imptc_set_02.tar.gz,vrus,011,person,middle,1679497844160035,1679497849160035,5.0,126,-4.098944390565352,-5.355751827353187,-8.043906547479727,-9.52902156408639,5.742726,1.148545,ok
0552,0064_20230322_151516,imptc_set_02.tar.gz,vrus,000,person,middle,1679498135120035,1679498140120035,5.0,126,-0.16075285525612998,-0.5337286732878611,-5.833879478967549,4.04320332130623,7.289216,1.457843,ok
0553,0064_20230322_151516,imptc_set_02.tar.gz,vrus,001,person,middle,1679498171360035,1679498176360035,5.0,126,14.988128285583304,14.306794834524382,7.981149293451025,18.65871971707275,8.248455,1.649691,ok
0554,0064_20230322_151516,imptc_set_02.tar.gz,vrus,002,person,middle,1679498144000035,1679498149000035,5.0,126,7.099691690068401,-8.583562289896198,12.857313618260335,-11.808079901081296,6.59907,1.319814,ok
0555,0064_20230322_151516,imptc_set_02.tar.gz,vrus,003,person,middle,1679498185760035,1679498190760035,5.0,126,12.387331159474483,-12.008597917649096,8.294878773983388,-13.007581652897395,4.212616,0.842523,ok
0556,0064_20230322_151516,imptc_set_02.tar.gz,vrus,004,person,middle,1679498138520035,1679498143520035,5.0,126,1.4313293850340043,-3.0991213724686526,7.105952712510515,-7.9949391178731295,7.49469,1.498938,ok
0557,0065_20230322_152002,imptc_set_02.tar.gz,vrus,000,person,middle,1679498412000035,1679498417000035,5.0,126,12.28816405540107,-11.291858157540487,18.530079057823617,-16.169311096890034,7.921556,1.584311,ok
0563,0066_20230523_092801,imptc_set_02.tar.gz,vrus,000,person,middle,1684834099119996,1684834104119996,5.0,126,3.168625847958609,5.194427459302552,8.914135284888175,11.320786748617067,8.398997,1.679799,ok
0564,0066_20230523_092801,imptc_set_02.tar.gz,vrus,001,person,middle,1684834097399999,1684834102399999,5.0,126,-0.1887049035383769,4.7016737949632175,5.318590634141384,10.105470975403096,7.715655,1.543131,ok
0565,0067_20230824_110228,imptc_set_02.tar.gz,vrus,000,person,middle,1692874979119996,1692874984119996,5.0,126,26.47139809391993,8.687252736459929,21.161840988561877,13.063227858550828,6.880447,1.376089,ok
0566,0067_20230824_110228,imptc_set_02.tar.gz,vrus,001,person,middle,1692874996280002,1692875001280002,5.0,126,11.332190271356675,16.26424578296976,11.306539982987793,16.35552078656726,0.094811,0.018962,ok
0567,0067_20230824_110228,imptc_set_02.tar.gz,vrus,002,person,middle,1692874962079987,1692874967079987,5.0,126,7.4221291387620845,12.993860343390859,14.348095435056042,15.959272429191593,7.534101,1.50682,ok
0568,0068_20230824_114312,imptc_set_02.tar.gz,vrus,000,person,middle,1692877405399999,1692877410399999,5.0,126,16.311099079906676,14.688561808852716,8.676258407201862,17.875140504873308,8.273154,1.654631,ok
0573,0069_20230824_114554,imptc_set_02.tar.gz,vrus,001,person,middle,1692877577720011,1692877582720011,5.0,126,26.507808608866338,8.135747064259778,26.796707018084753,8.430206113719791,0.412515,0.082503,ok
0574,0069_20230824_114554,imptc_set_02.tar.gz,vrus,002,person,middle,1692877565960035,1692877570960035,5.0,126,-4.12754499550336,-3.4653689793422005,-8.70128004996123,-8.93525815212169,7.130129,1.426026,ok
0575,0069_20230824_114554,imptc_set_02.tar.gz,vrus,003,person,middle,1692877579280002,1692877584280002,5.0,126,24.131532881504747,22.81188114759794,24.40891176562908,27.87532069251164,5.071031,1.014206,ok
0578,0070_20230824_115509,imptc_set_02.tar.gz,vrus,000,person,middle,1692878135840008,1692878140840008,5.0,126,12.608592549176132,14.00537738976538,18.401412863981854,16.350628137603636,6.249557,1.249911,ok
0579,0070_20230824_115509,imptc_set_02.tar.gz,vrus,001,person,middle,1692878163119996,1692878168119996,5.0,126,3.894191645675158,-4.351652801380971,-1.5989372586204629,0.632722667614467,7.417443,1.483489,ok
0583,0071_20230824_115734,imptc_set_02.tar.gz,vrus,000,person,middle,1692878291119996,1692878296119996,5.0,126,11.21642531472747,16.207504481527295,10.31898849202154,15.08678494321925,1.435759,0.287152,ok
0584,0071_20230824_115734,imptc_set_02.tar.gz,vrus,001,person,middle,1692878285359990,1692878290359990,5.0,126,11.169061959989774,15.876308619087398,11.20534635570542,15.787921989342822,0.095545,0.019109,ok
0585,0071_20230824_115734,imptc_set_02.tar.gz,vrus,002,person,middle,1692878282720011,1692878287720011,5.0,126,-2.8530029244130457,2.1151521610980057,-2.936321528744156,2.31538229709407,0.216873,0.043375,ok
0588,0072_20230824_120013,imptc_set_02.tar.gz,vrus,000,person,middle,1692878460079987,1692878465079987,5.0,126,-4.9801827525509195,2.9789365172411912,-4.962213710431095,3.755663891545982,0.776935,0.155387,ok
0589,0072_20230824_120013,imptc_set_02.tar.gz,vrus,001,person,middle,1692878472440008,1692878477440008,5.0,126,10.689861359031283,16.256208629373976,9.492311268859327,15.014851157698569,1.724846,0.344969,ok
0591,0074_20230824_141451,imptc_set_02.tar.gz,vrus,000,person,middle,1692886500239993,1692886505239993,5.0,126,25.684587301371227,7.686995792735922,25.661583627982,7.695384672145995,0.024486,0.004897,ok
0595,0075_20230824_141526,imptc_set_02.tar.gz,vrus,000,person,middle,1692886581079987,1692886586079987,5.0,126,-2.6925722458050303,2.549079557292946,-2.7025771542569146,2.5303103380526863,0.021269,0.004254,ok
0596,0075_20230824_141526,imptc_set_02.tar.gz,vrus,001,person,middle,1692886547160005,1692886552160005,5.0,126,16.93424072221012,12.413714444928639,23.105097386725905,8.763231420319734,7.169763,1.433953,ok
0597,0075_20230824_141526,imptc_set_02.tar.gz,vrus,002,person,middle,1692886544640023,1692886549640023,5.0,126,7.902867292731874,-8.008816757839362,12.82381293466104,-11.398933459055273,5.975667,1.195133,ok
0598,0075_20230824_141526,imptc_set_02.tar.gz,vrus,003,person,middle,1692886543359990,1692886548359990,5.0,126,8.192324353208836,-9.407299691225324,13.271898366590134,-12.372235519127651,5.881574,1.176315,ok
0599,0075_20230824_141526,imptc_set_02.tar.gz,vrus,004,person,middle,1692886542640023,1692886547640023,5.0,126,11.500206650006682,15.884123247939588,18.10066149308618,12.739016969625705,7.311477,1.462295,ok
0600,0075_20230824_141526,imptc_set_02.tar.gz,vrus,005,person,middle,1692886631519996,1692886636519996,5.0,126,25.092241153970928,9.833829291701214,18.383208875106465,14.109273706526706,7.955535,1.591107,ok
0602,0075_20230824_141526,imptc_set_02.tar.gz,vrus,008,person,middle,1692886541760020,1692886546760020,5.0,126,5.964619615178962,-8.41048125961641,11.308011288907924,-11.350241395045545,6.09869,1.219738,ok
0603,0075_20230824_141526,imptc_set_02.tar.gz,vrus,009,person,middle,1692886634680002,1692886638960035,5.0,108,-13.734206008521284,-14.250859557944711,-15.416539036834394,-15.455882800935012,2.069378,0.483496,ok
0608,0076_20230824_142330,imptc_set_02.tar.gz,vrus,003,person,middle,1692887022199984,1692887027199984,5.0,126,-0.332241852874874,-0.7166776286849138,-12.773675774737333,10.08018470091897,16.473054,3.294611,ok
0611,0077_20230824_142412,imptc_set_02.tar.gz,vrus,000,person,middle,1692887109480017,1692887114480017,5.0,126,0.08638365172289413,0.7098857836889932,0.08433589589881779,0.7207422398856121,0.011048,0.00221,ok
0612,0077_20230824_142412,imptc_set_02.tar.gz,vrus,001,person,middle,1692887076720011,1692887081720011,5.0,126,1.221010087149376,-3.050641757660136,6.296580443828258,-7.511929727567448,6.757552,1.35151,ok
0613,0077_20230824_142412,imptc_set_02.tar.gz,vrus,002,person,middle,1692887121760020,1692887126760020,5.0,126,16.579497248862822,13.844351029174224,9.836275889684549,16.949557857556563,7.423836,1.484767,ok
0614,0077_20230824_142412,imptc_set_02.tar.gz,vrus,003,person,middle,1692887151280002,1692887156280002,5.0,126,-2.6702634499661153,-1.8332963583466506,-5.638114373916487,3.3415644943621587,5.965511,1.193102,ok
0623,0078_20230824_143058,imptc_set_02.tar.gz,vrus,000,person,middle,1692887492920026,1692887497920026,5.0,126,3.5406975767458166,8.133036988958757,8.636743660297386,12.839868743378945,6.937143,1.387429,ok
0624,0078_20230824_143058,imptc_set_02.tar.gz,vrus,001,person,middle,1692887488560005,1692887493560005,5.0,126,9.039379194353,15.232323362148213,3.922221106831162,10.030699156078326,7.296725,1.459345,ok
0628,0079_20230824_143252,imptc_set_02.tar.gz,vrus,000,person,middle,1692887650239993,1692887655239993,5.0,126,-4.394396336952906,2.7888388410346097,-4.412938773024175,2.7991563613142127,0.02122,0.004244,ok
0629,0079_20230824_143252,imptc_set_02.tar.gz,vrus,001,person,middle,1692887648320011,1692887653320011,5.0,126,-0.5589061968929758,0.8919946114139287,-0.5570967165596818,0.9053402838019975,0.013468,0.002694,ok
0630,0079_20230824_143252,imptc_set_02.tar.gz,vrus,002,person,middle,1692887660800029,1692887665800029,5.0,126,-1.8125882924620915,2.037168179076329,-1.835638135702974,2.0653922696838647,0.03644,0.007288,ok
0631,0079_20230824_143252,imptc_set_02.tar.gz,vrus,003,person,middle,1692887613880017,1692887618880017,5.0,126,-1.6106777442499107,0.7575257326937797,-1.593885298460126,0.708286694802193,0.052024,0.010405,ok
0632,0079_20230824_143252,imptc_set_02.tar.gz,vrus,004,person,middle,1692887615480017,1692887620480017,5.0,126,-3.0518040468808554,2.624050695230393,-2.3127114476184203,1.9693035038549624,0.987396,0.197479,ok
0633,0079_20230824_143252,imptc_set_02.tar.gz,vrus,005,person,middle,1692887633079987,1692887638079987,5.0,126,-14.729104453136939,-14.4176917422997,-14.784177263554408,-14.319388665412545,0.112679,0.022536,ok
0634,0079_20230824_143252,imptc_set_02.tar.gz,vrus,006,person,middle,1692887584519996,1692887589519996,5.0,126,-4.32156428292488,-4.840515987574065,-8.543986484123534,-9.230187695863336,6.090818,1.218164,ok
0635,0079_20230824_143252,imptc_set_02.tar.gz,vrus,007,person,middle,1692887625560005,1692887630560005,5.0,126,36.14752197575141,21.70250975016996,35.92583470356983,22.109532334654716,0.463479,0.092696,ok
0636,0079_20230824_143252,imptc_set_02.tar.gz,vrus,008,person,middle,1692887687160005,1692887692160005,5.0,126,11.07664268271109,16.305204429552404,11.19222246773399,16.355959938812447,0.126233,0.025247,ok
0638,0079_20230824_143252,imptc_set_02.tar.gz,vrus,010,person,middle,1692887663600014,1692887668600014,5.0,126,-15.02214011979611,-14.16318628587337,-15.016906278510618,-14.21056975891956,0.047672,0.009534,ok
0639,0079_20230824_143252,imptc_set_02.tar.gz,vrus,011,person,middle,1692887679480017,1692887684480017,5.0,126,-0.9314101282031356,25.058501533237347,-10.28645146288741,32.966734034452806,12.249773,2.449955,ok
0640,0079_20230824_143252,imptc_set_02.tar.gz,vrus,012,person,middle,1692887689359990,1692887694039978,5.0,118,36.099097372397665,-0.21132462627395585,40.615118007194205,-4.124716029701785,5.975707,1.276864,ok
0644,0080_20230824_143512,imptc_set_02.tar.gz,vrus,000,person,middle,1692887730399999,1692887735399999,5.0,126,11.25374968181195,16.40797028569776,11.25529151585892,16.38296552493609,0.025052,0.00501,ok
0645,0080_20230824_143512,imptc_set_02.tar.gz,vrus,001,person,middle,1692887729640023,1692887734640023,5.0,126,10.741563316782544,15.600748114567326,4.456584898169422,21.3533659433829,8.520186,1.704037,ok
0646,0080_20230824_143512,imptc_set_02.tar.gz,vrus,002,person,middle,1692887727720011,1692887732720011,5.0,126,6.852201685639714,19.29845510049125,1.542049574820362,24.004949050004083,7.095689,1.419138,ok
0647,0080_20230824_143512,imptc_set_02.tar.gz,vrus,003,person,middle,1692887720280002,1692887725280002,5.0,126,-15.205255775334859,-14.365873293199966,-15.257420485440342,-14.718738415717272,0.3567,0.07134,ok
0650,0081_20230824_143943,imptc_set_02.tar.gz,vrus,000,person,middle,1692888033960035,1692888038960035,5.0,126,7.922179661942146,-10.91289280494294,7.784412175807107,-10.932214677699708,0.139116,0.027823,ok
0652,0081_20230824_143943,imptc_set_02.tar.gz,vrus,004,person,middle,1692888002160005,1692888007160005,5.0,126,5.466598084821348,-6.205911979294761,12.193587453965637,-10.461098254365979,7.959836,1.591967,ok
0654,0082_20230824_144648,imptc_set_02.tar.gz,vrus,000,person,middle,1692888440239993,1692888445239993,5.0,126,-2.7837581435963354,3.8259285947506236,-2.769398201509149,3.784932369253109,0.043438,0.008688,ok
0655,0082_20230824_144648,imptc_set_02.tar.gz,vrus,001,person,middle,1692888422920026,1692888427920026,5.0,126,35.15231497591731,21.22749607389227,35.046314364085994,21.2858059037345,0.12098,0.024196,ok
0656,0082_20230824_144648,imptc_set_02.tar.gz,vrus,002,person,middle,1692888463399999,1692888468399999,5.0,126,34.63809720026281,20.146195283877134,34.324977982964306,19.92459595690647,0.383601,0.07672,ok
0660,0083_20230824_145206,imptc_set_02.tar.gz,vrus,001,person,middle,1692888745800029,1692888750800029,5.0,126,-3.0863206759155193,2.1747849586788637,1.828793042462004,6.445845722132342,6.511551,1.30231,ok
0661,0083_20230824_145206,imptc_set_02.tar.gz,vrus,002,person,middle,1692888751079987,1692888756079987,5.0,126,2.7989604005894986,5.413232421750397,9.5216958001062,11.471880215833032,9.049994,1.809999,ok
0662,0083_20230824_145206,imptc_set_02.tar.gz,vrus,003,person,middle,1692888736840008,1692888741840008,5.0,126,-7.342123364584801,4.91476422390107,-13.643237417776456,10.713707001259772,8.563397,1.712679,ok
0667,0084_20230824_145407,imptc_set_02.tar.gz,vrus,001,person,middle,1692888891039978,1692888896039978,5.0,126,13.398793135676126,14.902411889424473,8.775950459781008,17.638691134752406,5.371955,1.074391,ok
0668,0084_20230824_145407,imptc_set_02.tar.gz,vrus,002,person,middle,1692888870079987,1692888875079987,5.0,126,1.2274927547872716,-5.643636146513334,6.243291115004579,-9.727220779337447,6.467913,1.293583,ok
0669,0084_20230824_145407,imptc_set_02.tar.gz,vrus,003,person,middle,1692888864039978,1692888869039978,5.0,126,-0.8029651912606438,-5.042994167338428,-0.9830994679129035,-5.431305899241849,0.428059,0.085612,ok
0670,0084_20230824_145407,imptc_set_02.tar.gz,vrus,005,person,middle,1692888852840008,1692888857840008,5.0,126,31.06872917854619,9.813935025281703,32.011657126200134,16.99081783666376,7.238561,1.447712,ok
0673,0085_20230824_145733,imptc_set_02.tar.gz,vrus,000,person,middle,1692889082640023,1692889087640023,5.0,126,37.05284040584124,25.33095444559807,37.04539924538389,25.331256087416296,0.007447,0.001489,ok
0674,0085_20230824_145733,imptc_set_02.tar.gz,vrus,001,person,middle,1692889091560005,1692889096560005,5.0,126,-4.8016035165066615,3.572089021080982,-1.0709086874655043,-0.23548014305336046,5.330635,1.066127,ok
0682,0086_20230824_150233,imptc_set_02.tar.gz,vrus,000,person,middle,1692889391160005,1692889396160005,5.0,126,0.6192630315652748,-1.6774400714921749,0.30504299486529873,-2.633431956884235,1.006307,0.201261,ok
0684,0086_20230824_150233,imptc_set_02.tar.gz,vrus,002,person,middle,1692889419280002,1692889424280002,5.0,126,-5.658960891168419,3.475396284805824,-10.948665031228597,8.196119634440523,7.089866,1.417973,ok
0685,0086_20230824_150233,imptc_set_02.tar.gz,vrus,004,person,middle,1692889367239993,1692889372239993,5.0,126,-4.546952133149547,-4.936453320513399,-9.008879535731023,-9.392042494987981,6.305638,1.261128,ok
0686,0086_20230824_150233,imptc_set_02.tar.gz,vrus,005,person,middle,1692889412399999,1692889417399999,5.0,126,-5.562183128201607,-5.41193175628192,-10.110262853889237,-10.18094446587403,6.590031,1.318006,ok
0687,0086_20230824_150233,imptc_set_02.tar.gz,vrus,007,person,middle,1692889361079987,1692889366079987,5.0,126,37.061485260538554,25.320122040152086,38.18811231534522,26.786325809499168,1.849065,0.369813,ok
0689,0086_20230824_150233,imptc_set_02.tar.gz,vrus,009,person,middle,1692889375239993,1692889380239993,5.0,126,33.56079357545844,11.953445512474136,33.8563679785729,12.631003572471268,0.739222,0.147844,ok
0691,0086_20230824_150233,imptc_set_02.tar.gz,vrus,011,person,middle,1692889363880017,1692889368880017,5.0,126,-2.7420410660685706,-1.2007659490348854,-6.80191258987684,-5.89958287486941,6.209786,1.241957,ok
0692,0086_20230824_150233,imptc_set_02.tar.gz,vrus,012,person,middle,1692889392920026,1692889397680002,5.0,120,-14.368142794085472,12.54692533555931,-9.792225800259681,8.300556049955764,6.242649,1.311488,ok
0697,0087_20230824_150412,imptc_set_02.tar.gz,vrus,000,person,middle,1692889480399999,1692889485399999,5.0,126,5.430612967745698,11.838356420978164,12.227568410849996,14.840662949222079,7.430508,1.486102,ok
0699,0087_20230824_150412,imptc_set_02.tar.gz,vrus,002,person,middle,1692889482280002,1692889487280002,5.0,126,7.949186976962663,12.54728869537385,14.585625373683824,15.41399918238192,7.229132,1.445826,ok
0700,0088_20230824_150626,imptc_set_02.tar.gz,vrus,000,person,middle,1692889629359990,1692889634359990,5.0,126,10.961831185203984,16.214737548682194,10.968183712085299,16.208924625904775,0.008611,0.001722,ok
0701,0088_20230824_150626,imptc_set_02.tar.gz,vrus,001,person,middle,1692889625280002,1692889630280002,5.0,126,-2.7163473561260907,2.870659966948064,-2.7124622994326812,2.8749553991644397,0.005792,0.001158,ok
0706,0089_20230824_150838,imptc_set_02.tar.gz,vrus,000,person,middle,1692889753800029,1692889758800029,5.0,126,-0.05099186482171378,-5.056140232448001,0.19342656509474068,-4.757887044938347,0.38561,0.077122,ok
0707,0089_20230824_150838,imptc_set_02.tar.gz,vrus,001,person,middle,1692889762960035,1692889767960035,5.0,126,-0.36134398822268626,-3.0630886007089604,-0.34159512911454587,-3.1099652833878464,0.050867,0.010173,ok
0708,0089_20230824_150838,imptc_set_02.tar.gz,vrus,002,person,middle,1692889747760020,1692889752760020,5.0,126,-3.1973249017593295,0.9985524089568921,-3.4674799715440625,-2.1494698624571122,3.159593,0.631919,ok
0709,0089_20230824_150838,imptc_set_02.tar.gz,vrus,003,person,middle,1692889763480017,1692889768480017,5.0,126,-0.7238108202690222,-3.3796612107190187,-0.7062414965743653,-3.4117477539366936,0.036582,0.007316,ok
0710,0089_20230824_150838,imptc_set_02.tar.gz,vrus,004,person,middle,1692889732760020,1692889737760020,5.0,126,-2.424968134037528,2.355367419027282,-0.07150901804675949,3.8584813629545565,2.792512,0.558502,ok
0716,0090_20230824_151030,imptc_set_02.tar.gz,vrus,000,person,middle,1692889902519996,1692889907519996,5.0,126,14.438340089677881,13.862403614930551,16.003557990209273,14.905712999065464,1.881064,0.376213,ok
0717,0090_20230824_151030,imptc_set_02.tar.gz,vrus,001,person,middle,1692889876239993,1692889881239993,5.0,126,22.70832155063608,9.497168801994494,28.31786738044803,6.220724722389008,6.496314,1.299263,ok
0718,0090_20230824_151030,imptc_set_02.tar.gz,vrus,002,person,middle,1692889904000000,1692889909000000,5.0,126,2.5584916400007893,-4.306428371138218,-0.610895879977184,-0.06059169403975494,5.298315,1.059663,ok
0719,0090_20230824_151030,imptc_set_02.tar.gz,vrus,003,person,middle,1692889905840008,1692889910840008,5.0,126,0.29068099217472204,-3.265075036169103,-1.4028307143427634,0.5690956741114929,4.191521,0.838304,ok
0720,0090_20230824_151030,imptc_set_02.tar.gz,vrus,004,person,middle,1692889905880017,1692889910880017,5.0,126,-2.2980538495194085,2.7982979911628036,-2.2602294991725316,2.65278821555747,0.150346,0.030069,ok
0722,0090_20230824_151030,imptc_set_02.tar.gz,vrus,006,person,middle,1692889911480017,1692889916480017,5.0,126,-0.08027396180130593,0.8481280960438813,-0.022356361851684468,1.2141022287290621,0.370529,0.074106,ok
0723,0090_20230824_151030,imptc_set_02.tar.gz,vrus,007,person,middle,1692889904280002,1692889909280002,5.0,126,37.669898534017506,20.600141546823927,36.12780888364936,13.891146801221364,6.883942,1.376788,ok
0724,0091_20230824_151258,imptc_set_02.tar.gz,vrus,000,person,middle,1692890008880017,1692890013880017,5.0,126,1.5434454190150177,4.158990483501294,5.419887582865417,10.093600687796615,7.08847,1.417694,ok
0725,0091_20230824_151258,imptc_set_02.tar.gz,vrus,001,person,middle,1692890010359990,1692890015359990,5.0,126,6.401267222867941,12.366777935137637,1.895076437423855,6.951055565519227,7.045268,1.409054,ok
0726,0091_20230824_151258,imptc_set_02.tar.gz,vrus,002,person,middle,1692890006760020,1692890011760020,5.0,126,9.254824536033734,15.615657943743127,4.410243323940024,11.111019805496287,6.615265,1.323053,ok
0727,0091_20230824_151258,imptc_set_02.tar.gz,vrus,003,person,middle,1692890005359990,1692890010359990,5.0,126,-1.7526262915150397,-1.1350060215971889,0.7371052214604246,2.5793618285672157,4.47161,0.894322,ok
0728,0091_20230824_151258,imptc_set_02.tar.gz,vrus,004,person,middle,1692889998160005,1692890003160005,5.0,126,9.786734314319538,16.729113463497132,10.532776947653222,15.202520597995766,1.699137,0.339827,ok
0729,0091_20230824_151258,imptc_set_02.tar.gz,vrus,005,person,middle,1692889995560005,1692890000560005,5.0,126,-1.8236672148383217,0.2390698524273499,-7.729905980531878,5.3867527924295135,7.834685,1.566937,ok
0730,0091_20230824_151258,imptc_set_02.tar.gz,vrus,006,person,middle,1692889994119996,1692889999119996,5.0,126,-2.5268492576949453,2.441831241604659,-2.6921764507213064,2.5353037217815126,0.189922,0.037984,ok
0731,0091_20230824_151258,imptc_set_02.tar.gz,vrus,008,person,middle,1692889993359990,1692889998359990,5.0,126,-5.606170744074136,3.9550996244716545,-10.703215143350835,8.556902014066303,6.867055,1.373411,ok
0732,0091_20230824_151258,imptc_set_02.tar.gz,vrus,009,person,middle,1692889993399999,1692889998399999,5.0,126,-0.8119892572461532,1.5308271018799495,-0.8391417778466481,1.5008408840254879,0.040453,0.008091,ok
0733,0091_20230824_151258,imptc_set_02.tar.gz,vrus,010,person,middle,1692890037600014,1692890042600014,5.0,126,23.719597324720585,15.320952178102035,29.3485735422214,13.474619759378983,5.924046,1.184809,ok
0734,0091_20230824_151258,imptc_set_02.tar.gz,vrus,011,person,middle,1692890020480017,1692890025480017,5.0,126,13.612176851670954,15.236553827484816,18.22400001816704,20.892017113420316,7.297478,1.459496,ok
0735,0091_20230824_151258,imptc_set_02.tar.gz,vrus,012,person,middle,1692890041199984,1692890045440008,5.0,107,-6.5091634041774284,-6.856136399051719,-3.0938519620674123,-2.7672316842073754,5.327616,1.256506,ok
0736,0092_20230824_151421,imptc_set_02.tar.gz,vrus,000,person,middle,1692890094920026,1692890099920026,5.0,126,11.268344401679851,16.527472935867408,8.277084096039301,13.07493530728357,4.568113,0.913623,ok
0737,0092_20230824_151421,imptc_set_02.tar.gz,vrus,001,person,middle,1692890080519996,1692890085519996,5.0,126,20.239167790209,10.271127281083299,25.87192480111216,6.425090230698383,6.820554,1.364111,ok
0738,0092_20230824_151421,imptc_set_02.tar.gz,vrus,002,person,middle,1692890102359990,1692890107359990,5.0,126,-1.9514015541545697,1.1215562695014762,-7.432005167327131,5.353226608046417,6.924164,1.384833,ok
0739,0092_20230824_151421,imptc_set_02.tar.gz,vrus,003,person,middle,1692890102199984,1692890107199984,5.0,126,-2.3139196947431273,1.2175588646604154,-7.249312554689858,5.393161991163409,6.46481,1.292962,ok
0740,0092_20230824_151421,imptc_set_02.tar.gz,vrus,004,person,middle,1692890107840008,1692890112840008,5.0,126,-8.201539552069232,5.386619831265333,-13.640248392091644,10.09547861548903,7.193949,1.43879,ok
0742,0093_20230824_151722,imptc_set_02.tar.gz,vrus,001,person,middle,1692890300000000,1692890305000000,5.0,126,25.858064103087855,8.894065189959397,23.363988509020384,10.584581430150125,3.013015,0.602603,ok
0743,0093_20230824_151722,imptc_set_02.tar.gz,vrus,002,person,middle,1692890292280002,1692890297280002,5.0,126,-3.989379759492236,2.3564623492901804,-3.5103221176930512,-2.9346750791652187,5.31278,1.062556,ok
0745,0093_20230824_151722,imptc_set_02.tar.gz,vrus,004,person,middle,1692890255519996,1692890260519996,5.0,126,7.119125211159092,-7.398182175331628,14.138291450280526,-11.80642041779015,8.288622,1.657724,ok
0746,0093_20230824_151722,imptc_set_02.tar.gz,vrus,005,person,middle,1692890301320011,1692890306320011,5.0,126,-3.399796680108956,-3.0037174328484855,-7.8560242236313735,-7.281214203991009,6.176969,1.235394,ok
0747,0093_20230824_151722,imptc_set_02.tar.gz,vrus,006,person,middle,1692890260320011,1692890265320011,5.0,126,12.37413898915438,-12.06356912803739,8.173961729630944,-13.685450075255865,4.502442,0.900488,ok
0749,0093_20230824_151722,imptc_set_02.tar.gz,vrus,008,person,middle,1692890315280002,1692890320280002,5.0,126,-2.8006081696630027,28.5285228909344,-0.6427651282228943,26.623361770971115,2.878528,0.575706,ok
0753,0094_20230824_152024,imptc_set_02.tar.gz,vrus,000,person,middle,1692890450640023,1692890455640023,5.0,126,-1.2988121848880643,-1.4412008470482789,-1.142918693624591,-1.0947646599964094,0.379896,0.075979,ok
0755,0094_20230824_152024,imptc_set_02.tar.gz,vrus,002,person,middle,1692890438840008,1692890443840008,5.0,126,-5.135883735885681,2.5925521808811856,-10.695780262982579,7.370944283895746,7.331131,1.466226,ok
0761,0095_20230824_152228,imptc_set_02.tar.gz,vrus,000,person,middle,1692890577960035,1692890582960035,5.0,126,8.224608189763021,-11.210371079096896,3.2736216718978803,-6.339934188134442,6.945029,1.389006,ok
0763,0095_20230824_152228,imptc_set_02.tar.gz,vrus,003,person,middle,1692890612680002,1692890617680002,5.0,126,30.99702416339738,11.724632214950308,31.284031602290785,5.892248142561529,5.839442,1.167888,ok
0764,0095_20230824_152228,imptc_set_02.tar.gz,vrus,004,person,middle,1692890589600014,1692890594600014,5.0,126,-2.5976875112277784,1.0963338219933427,-7.768743463757331,5.80157497345486,6.99136,1.398272,ok
0767,0096_20230824_152618,imptc_set_02.tar.gz,vrus,001,person,middle,1692890809960035,1692890814960035,5.0,126,11.231110104893625,-11.170874464683985,11.182833897570394,-11.472372938151603,0.305339,0.061068,ok
0768,0097_20230824_153244,imptc_set_02.tar.gz,vrus,000,person,middle,1692891199720011,1692891204720011,5.0,126,16.460557139259926,15.043558986189543,16.316313550625733,14.915077620980474,0.193167,0.038633,ok
0769,0097_20230824_153244,imptc_set_02.tar.gz,vrus,002,person,middle,1692891224640023,1692891229640023,5.0,126,-0.14064703196629427,-2.255447847257947,5.225870709739675,-7.555168756150241,7.542318,1.508464,ok
0772,0098_20230824_153647,imptc_set_02.tar.gz,vrus,000,person,middle,1692891436600014,1692891441600014,5.0,126,-1.4773626539918816,1.6942980830445558,-1.4544281349344919,1.6509086892183813,0.049078,0.009816,ok
0774,0098_20230824_153647,imptc_set_02.tar.gz,vrus,002,person,middle,1692891417239993,1692891422239993,5.0,126,3.2825718384731033,23.079376348277027,-1.445817960964408,27.032418466263803,6.163133,1.232627,ok
0775,0099_20230824_153922,imptc_set_02.tar.gz,vrus,000,person,middle,1692891597960035,1692891602960035,5.0,126,17.64612452751902,13.946125141952097,11.79416239351742,15.605955647109452,6.082803,1.216561,ok
0776,0099_20230824_153922,imptc_set_02.tar.gz,vrus,001,person,middle,1692891604399999,1692891609399999,5.0,126,10.048890952574332,16.195613010988158,5.408633584909517,20.304015142601862,6.197657,1.239531,ok
0777,0099_20230824_153922,imptc_set_02.tar.gz,vrus,002,person,middle,1692891578640023,1692891583640023,5.0,126,6.238932818444728,-8.091912249702709,13.250251479462454,-12.680978371680183,8.379625,1.675925,ok
0778,0099_20230824_153922,imptc_set_02.tar.gz,vrus,003,person,middle,1692891570880017,1692891575880017,5.0,126,31.222730390383948,3.2136592277344467,36.15493294191902,-0.4981409291311368,6.17285,1.23457,ok
0780,0100_20230523_092906,imptc_set_03.tar.gz,vrus,000,person,middle,1684834175640023,1684834180640023,5.0,126,-1.5068390861521452,1.0910791337774972,-1.7028563109545076,1.7813336890527178,0.717547,0.143509,ok
