sample_id,src_info,archive,scene_path,radius,target_type,target_id,target_class_name,target_first_ts,target_last_ts,target_length,target_duration,other_type,other_id,common_timestamps,close_frames,min_dist,other_class_name,other_first_ts,other_last_ts,other_length,other_duration,other_member_path
0396,20230523_111854/018,imptc_set_01.tar.gz,0043_20230523_111854,5.0,vrus,018,person,1684840755960035,1684840766160005,256,10.28,vrus,010,68,37,3.108702,person,1684840735160005,1684840758640023,588,23.56,0043_20230523_111854/vrus/010/track.json
0397,20230523_111854/019,imptc_set_01.tar.gz,0043_20230523_111854,5.0,vrus,019,person,1684840762039978,1684840770760020,219,8.8,vrus,005,219,18,3.30275,person,1684840753239993,1684840825039978,1796,71.88,0043_20230523_111854/vrus/005/track.json
0398,20230523_111854/020,imptc_set_01.tar.gz,0043_20230523_111854,5.0,vrus,020,motorcycle,1684840784640023,1684840791280002,167,6.72,vehicles,1009,92,18,3.95921,car,1684840783440008,1684840788280002,122,4.88,0043_20230523_111854/vehicles/1009/track.json
0399,20230523_111854/021,imptc_set_01.tar.gz,0043_20230523_111854,5.0,vrus,021,motorcycle,1684840802720011,1684840805920026,81,3.28,vehicles,1034,81,61,2.830983,car,1684840799480017,1684840806119996,167,6.68,0043_20230523_111854/vehicles/1034/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,001,2218,2218,0.135378,person,1684840981160005,1684841069840008,2218,88.76,0044_20230523_112300/vrus/001/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,002,1864,1377,2.436812,person,1684840981160005,1684841055680002,1864,74.6,0044_20230523_112300/vrus/002/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,006,1384,1293,1.966684,person,1684840987600014,1684841042920026,1384,55.4,0044_20230523_112300/vrus/006/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,011,633,633,1.120752,person,1684840994640023,1684841019920026,633,25.36,0044_20230523_112300/vrus/011/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,009,726,588,0.171772,person,1684841024039978,1684841053039978,726,29.08,0044_20230523_112300/vrus/009/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,014,573,573,3.795505,person,1684840986960035,1684841009840008,573,22.96,0044_20230523_112300/vrus/014/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,015,401,327,3.103089,person,1684841016680002,1684841032680002,401,16.08,0044_20230523_112300/vrus/015/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,008,972,218,1.08955,person,1684840982640023,1684841021480017,972,38.92,0044_20230523_112300/vrus/008/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,003,1731,91,1.025621,person,1684840981160005,1684841050359990,1731,69.28,0044_20230523_112300/vrus/003/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vehicles,1056,665,48,3.611313,car,1684841018440008,1684841045000000,665,26.6,0044_20230523_112300/vehicles/1056/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vehicles,1028,249,20,4.179885,car,1684841014280002,1684841024199984,249,9.96,0044_20230523_112300/vehicles/1028/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vrus,004,1722,19,4.916221,person,1684840981320011,1684841050160005,1722,68.92,0044_20230523_112300/vrus/004/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vehicles,1010,107,15,3.22479,car,1684841012760020,1684841017000000,107,4.28,0044_20230523_112300/vehicles/1010/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vehicles,1014,120,7,4.698899,car,1684841002560005,1684841007320011,120,4.8,0044_20230523_112300/vehicles/1014/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vehicles,1008,111,4,4.862888,car,1684840999519996,1684841003920026,111,4.44,0044_20230523_112300/vehicles/1008/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vehicles,1012,116,3,4.909357,car,1684841004160005,1684841008760020,116,4.64,0044_20230523_112300/vehicles/1012/track.json
0400,20230523_112300/000,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,000,person,1684840981160005,1684841073039978,2298,91.96,vehicles,1011,119,2,4.870312,car,1684840980960035,1684840985880017,124,4.96,0044_20230523_112300/vehicles/1011/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,000,2218,2218,0.135378,person,1684840981160005,1684841073039978,2298,91.96,0044_20230523_112300/vrus/000/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,002,1864,1485,2.337696,person,1684840981160005,1684841055680002,1864,74.6,0044_20230523_112300/vrus/002/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,006,1384,1300,1.905542,person,1684840987600014,1684841042920026,1384,55.4,0044_20230523_112300/vrus/006/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,011,633,633,0.329341,person,1684840994640023,1684841019920026,633,25.36,0044_20230523_112300/vrus/011/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,009,726,596,0.091684,person,1684841024039978,1684841053039978,726,29.08,0044_20230523_112300/vrus/009/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,014,573,573,2.018493,person,1684840986960035,1684841009840008,573,22.96,0044_20230523_112300/vrus/014/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,015,401,401,2.998556,person,1684841016680002,1684841032680002,401,16.08,0044_20230523_112300/vrus/015/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,008,972,217,1.776856,person,1684840982640023,1684841021480017,972,38.92,0044_20230523_112300/vrus/008/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,003,1731,86,0.897327,person,1684840981160005,1684841050359990,1731,69.28,0044_20230523_112300/vrus/003/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vehicles,1056,665,39,4.1038,car,1684841018440008,1684841045000000,665,26.6,0044_20230523_112300/vehicles/1056/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vehicles,1028,249,30,3.263776,car,1684841014280002,1684841024199984,249,9.96,0044_20230523_112300/vehicles/1028/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vrus,004,1722,26,4.775304,person,1684840981320011,1684841050160005,1722,68.92,0044_20230523_112300/vrus/004/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vehicles,1011,119,17,3.384136,car,1684840980960035,1684840985880017,124,4.96,0044_20230523_112300/vehicles/1011/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vehicles,1010,107,16,2.638174,car,1684841012760020,1684841017000000,107,4.28,0044_20230523_112300/vehicles/1010/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vehicles,1014,120,14,3.796666,car,1684841002560005,1684841007320011,120,4.8,0044_20230523_112300/vehicles/1014/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vehicles,1008,111,13,3.872832,car,1684840999519996,1684841003920026,111,4.44,0044_20230523_112300/vehicles/1008/track.json
0401,20230523_112300/001,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,001,person,1684840981160005,1684841069840008,2218,88.76,vehicles,1012,116,10,4.202193,car,1684841004160005,1684841008760020,116,4.64,0044_20230523_112300/vehicles/1012/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,001,1864,1485,2.337696,person,1684840981160005,1684841069840008,2218,88.76,0044_20230523_112300/vrus/001/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,006,1384,1384,0.024258,person,1684840987600014,1684841042920026,1384,55.4,0044_20230523_112300/vrus/006/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,000,1864,1377,2.436812,person,1684840981160005,1684841073039978,2298,91.96,0044_20230523_112300/vrus/000/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,009,726,726,2.550556,person,1684841024039978,1684841053039978,726,29.08,0044_20230523_112300/vrus/009/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,011,633,633,2.975464,person,1684840994640023,1684841019920026,633,25.36,0044_20230523_112300/vrus/011/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,014,573,573,0.56064,person,1684840986960035,1684841009840008,573,22.96,0044_20230523_112300/vrus/014/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,015,401,401,0.618899,person,1684841016680002,1684841032680002,401,16.08,0044_20230523_112300/vrus/015/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,008,972,204,1.458213,person,1684840982640023,1684841021480017,972,38.92,0044_20230523_112300/vrus/008/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,003,1731,82,1.254246,person,1684840981160005,1684841050359990,1731,69.28,0044_20230523_112300/vrus/003/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,004,1722,70,2.53094,person,1684840981320011,1684841050160005,1722,68.92,0044_20230523_112300/vrus/004/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vehicles,1056,665,65,4.258631,car,1684841018440008,1684841045000000,665,26.6,0044_20230523_112300/vehicles/1056/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vrus,005,1076,46,3.566815,bicycle,1684841012680002,1684841074119996,1537,61.52,0044_20230523_112300/vrus/005/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vehicles,1028,249,36,3.422956,car,1684841014280002,1684841024199984,249,9.96,0044_20230523_112300/vehicles/1028/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vehicles,1011,119,18,4.012963,car,1684840980960035,1684840985880017,124,4.96,0044_20230523_112300/vehicles/1011/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vehicles,1010,107,15,3.03699,car,1684841012760020,1684841017000000,107,4.28,0044_20230523_112300/vehicles/1010/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vehicles,1014,120,14,3.906506,car,1684841002560005,1684841007320011,120,4.8,0044_20230523_112300/vehicles/1014/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vehicles,1008,111,11,3.931113,car,1684840999519996,1684841003920026,111,4.44,0044_20230523_112300/vehicles/1008/track.json
0402,20230523_112300/002,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,002,person,1684840981160005,1684841055680002,1864,74.6,vehicles,1012,116,10,4.268601,car,1684841004160005,1684841008760020,116,4.64,0044_20230523_112300/vehicles/1012/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,004,1722,1351,2.009579,person,1684840981320011,1684841050160005,1722,68.92,0044_20230523_112300/vrus/004/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,007,1091,989,4.537435,person,1684840981320011,1684841024920026,1091,43.68,0044_20230523_112300/vrus/007/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,005,943,338,2.47179,bicycle,1684841012680002,1684841074119996,1537,61.52,0044_20230523_112300/vrus/005/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,013,601,147,0.6138,person,1684840981160005,1684841005160005,601,24.08,0044_20230523_112300/vrus/013/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,000,1731,91,1.025621,person,1684840981160005,1684841073039978,2298,91.96,0044_20230523_112300/vrus/000/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,001,1731,86,0.897327,person,1684840981160005,1684841069840008,2218,88.76,0044_20230523_112300/vrus/001/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,006,1384,86,0.899122,person,1684840987600014,1684841042920026,1384,55.4,0044_20230523_112300/vrus/006/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,009,659,83,1.000322,person,1684841024039978,1684841053039978,726,29.08,0044_20230523_112300/vrus/009/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,002,1731,82,1.254246,person,1684840981160005,1684841055680002,1864,74.6,0044_20230523_112300/vrus/002/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vrus,015,401,78,1.956995,person,1684841016680002,1684841032680002,401,16.08,0044_20230523_112300/vrus/015/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vehicles,1020,176,23,3.244183,car,1684840990359990,1684840997359990,176,7.04,0044_20230523_112300/vehicles/1020/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vehicles,1009,107,21,2.829153,car,1684841006600014,1684841010840008,107,4.28,0044_20230523_112300/vehicles/1009/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vehicles,1005,94,18,3.132063,car,1684840980960035,1684840984880017,99,3.96,0044_20230523_112300/vehicles/1005/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vehicles,1007,116,18,3.301621,car,1684841003760020,1684841008359990,116,4.64,0044_20230523_112300/vehicles/1007/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vehicles,1003,84,17,2.775597,car,1684840985000000,1684840988320011,84,3.36,0044_20230523_112300/vehicles/1003/track.json
0403,20230523_112300/003,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,003,person,1684840981160005,1684841050359990,1731,69.28,vehicles,1013,123,16,3.284246,car,1684840994119996,1684840999000000,123,4.92,0044_20230523_112300/vehicles/1013/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,003,1722,1351,2.009579,person,1684840981160005,1684841050359990,1731,69.28,0044_20230523_112300/vrus/003/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,007,1091,1039,0.745615,person,1684840981320011,1684841024920026,1091,43.68,0044_20230523_112300/vrus/007/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,005,938,433,1.505037,bicycle,1684841012680002,1684841074119996,1537,61.52,0044_20230523_112300/vrus/005/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,013,597,144,1.568156,person,1684840981160005,1684841005160005,601,24.08,0044_20230523_112300/vrus/013/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,015,401,77,1.832977,person,1684841016680002,1684841032680002,401,16.08,0044_20230523_112300/vrus/015/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,002,1722,70,2.53094,person,1684840981160005,1684841055680002,1864,74.6,0044_20230523_112300/vrus/002/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,006,1384,68,2.747116,person,1684840987600014,1684841042920026,1384,55.4,0044_20230523_112300/vrus/006/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,009,654,67,2.993516,person,1684841024039978,1684841053039978,726,29.08,0044_20230523_112300/vrus/009/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,001,1722,26,4.775304,person,1684840981160005,1684841069840008,2218,88.76,0044_20230523_112300/vrus/001/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vrus,000,1722,19,4.916221,person,1684840981160005,1684841073039978,2298,91.96,0044_20230523_112300/vrus/000/track.json
0404,20230523_112300/004,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,004,person,1684840981320011,1684841050160005,1722,68.92,vehicles,1003,84,3,4.938791,car,1684840985000000,1684840988320011,84,3.36,0044_20230523_112300/vehicles/1003/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,002,1384,1384,0.024258,person,1684840981160005,1684841055680002,1864,74.6,0044_20230523_112300/vrus/002/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,001,1384,1300,1.905542,person,1684840981160005,1684841069840008,2218,88.76,0044_20230523_112300/vrus/001/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,000,1384,1293,1.966684,person,1684840981160005,1684841073039978,2298,91.96,0044_20230523_112300/vrus/000/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,011,633,633,2.420769,person,1684840994640023,1684841019920026,633,25.36,0044_20230523_112300/vrus/011/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,014,557,557,0.624451,person,1684840986960035,1684841009840008,573,22.96,0044_20230523_112300/vrus/014/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,009,473,473,1.894694,person,1684841024039978,1684841053039978,726,29.08,0044_20230523_112300/vrus/009/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,015,401,401,0.842348,person,1684841016680002,1684841032680002,401,16.08,0044_20230523_112300/vrus/015/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,008,848,217,1.399922,person,1684840982640023,1684841021480017,972,38.92,0044_20230523_112300/vrus/008/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,003,1384,86,0.899122,person,1684840981160005,1684841050359990,1731,69.28,0044_20230523_112300/vrus/003/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,004,1384,68,2.747116,person,1684840981320011,1684841050160005,1722,68.92,0044_20230523_112300/vrus/004/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vehicles,1056,613,59,4.041023,car,1684841018440008,1684841045000000,665,26.6,0044_20230523_112300/vehicles/1056/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vrus,005,757,42,3.803346,bicycle,1684841012680002,1684841074119996,1537,61.52,0044_20230523_112300/vrus/005/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vehicles,1028,249,36,3.050424,car,1684841014280002,1684841024199984,249,9.96,0044_20230523_112300/vehicles/1028/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vehicles,1010,107,16,2.613136,car,1684841012760020,1684841017000000,107,4.28,0044_20230523_112300/vehicles/1010/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vehicles,1014,120,12,4.028212,car,1684841002560005,1684841007320011,120,4.8,0044_20230523_112300/vehicles/1014/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vehicles,1008,111,11,4.018326,car,1684840999519996,1684841003920026,111,4.44,0044_20230523_112300/vehicles/1008/track.json
0405,20230523_112300/006,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,006,person,1684840987600014,1684841042920026,1384,55.4,vehicles,1012,116,9,4.359304,car,1684841004160005,1684841008760020,116,4.64,0044_20230523_112300/vehicles/1012/track.json
0406,20230523_112300/007,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,007,person,1684840981320011,1684841024920026,1091,43.68,vrus,004,1091,1039,0.745615,person,1684840981320011,1684841050160005,1722,68.92,0044_20230523_112300/vrus/004/track.json
0406,20230523_112300/007,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,007,person,1684840981320011,1684841024920026,1091,43.68,vrus,003,1091,989,4.537435,person,1684840981160005,1684841050359990,1731,69.28,0044_20230523_112300/vrus/003/track.json
0406,20230523_112300/007,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,007,person,1684840981320011,1684841024920026,1091,43.68,vrus,013,597,143,1.395109,person,1684840981160005,1684841005160005,601,24.08,0044_20230523_112300/vrus/013/track.json
0407,20230523_112300/008,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,008,person,1684840982640023,1684841021480017,972,38.92,vrus,000,972,218,1.08955,person,1684840981160005,1684841073039978,2298,91.96,0044_20230523_112300/vrus/000/track.json
0407,20230523_112300/008,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,008,person,1684840982640023,1684841021480017,972,38.92,vrus,006,848,217,1.399922,person,1684840987600014,1684841042920026,1384,55.4,0044_20230523_112300/vrus/006/track.json
0407,20230523_112300/008,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,008,person,1684840982640023,1684841021480017,972,38.92,vrus,001,972,217,1.776856,person,1684840981160005,1684841069840008,2218,88.76,0044_20230523_112300/vrus/001/track.json
0407,20230523_112300/008,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,008,person,1684840982640023,1684841021480017,972,38.92,vrus,014,573,209,1.850452,person,1684840986960035,1684841009840008,573,22.96,0044_20230523_112300/vrus/014/track.json
0407,20230523_112300/008,imptc_set_01.tar.gz,0044_20230523_112300,5.0,vrus,008,person,1684840982640023,1684841021480017,972,38.92,vrus,011,633,208,2.197275,person,1684840994640023,1684841019920026,633,25.36,0044_20230523_112300/vrus/011/track.json
